Student Id No,Name,Major,Freshman Year,Hometown,State,DOB,Gender,Semester,,
969526,Gerardo Arizmendi Eskauriatza,IIS,2009,Monterrey,NL,13-Dec-94,M,5,,
800699,Adelaida Silvia Etxeberría Urrutia,IQA,2008,Puebla,Pue,30-Mar-93,F,9,,
569653,Gerardo Navarro Zárate,IMT,2012,Monterrey,NL,9-Feb-95,M,4,,
373076,Carmen García García,LEM,2012,Veracruz,Ver,1-Dec-94,F,4,,
728694,Erika Graciela Goicoetxea Urrutia,LED,2013,Monterrey,NL,15-Apr-93,F,8,,
440319,Priscila Cárdenas Ochoa,IMT,2013,Hermosillo,Son,19-Nov-93,F,6,,
962025,Sofía Urrutia Juárez,LIN,2011,Monterrey,NL,11-Nov-92,F,9,,
374407,Roberto Alberto Ibarguengoitia Villarreal,IMT,2012,Monterrey,NL,13-Jul-94,M,6,,
933655,Alejandro Alberto Aristegui Goicoetxea,LCPF,2008,Acapulco,Gro,22-Feb-93,M,8,,
680637,Gabriela Nadia González García,LAF,2009,Zacatecas,Zac,9-Dec-94,F,4,,
429741,Pablo Garza Lozano,LAF,2008,León,Gto,7-Mar-95,M,5,,
1083424,José Humberto Garza Lozano,LAF,2011,Pachuca,Hgo,21-Sep-92,M,8,,
688400,Ricardo Marco Sánchez Etxeberría,LED,2010,Monterrey,NL,15-Jun-94,M,6,,
861596,Montserrat Carolina Hernandez Salaverri,LEM,2013,Monterrey,NL,2-May-95,F,4,,
835277,Rodolfo Hernandez Rodríguez,LED,2010,Acapulco,Gro,11-Mar-95,M,4,,
545913,Rodrigo Arizmendi Sánchez,LIN,2008,Veracruz,Ver,15-Apr-94,M,6,,
429581,Gabriela Zárate Sánchez,LCPF,2010,Monterrey,NL,29-Aug-94,F,4,,
714053,Carlos Ibarguengoitia Aramburu,LAF,2008,Monterrey,NL,15-Jul-93,M,9,,
823607,Carlos Gabriel Martínez Zárate,LIN,2010,Monterrey,NL,30-Nov-94,M,4,,
779274,Rodolfo Juárez Aristegui,IMT,2010,Monterrey,NL,17-Jul-93,M,9,,
427537,Catalina Silvia Villarreal Cantú,IIS,2009,Cuernavaca,Mor,28-Dec-94,F,4,,
937532,Fátima Aramburu Garza,IQA,2008,Monterrey,NL,8-Jan-94,F,6,,
935909,Oscar Etxeberría Treviño,LAF,2008,Toluca,Edomex,17-Nov-92,M,8,,
688528,Francisco Marco Etxeberría Aramburu,LED,2013,Mazatlán,Sin,24-May-95,M,4,,
804557,Pablo Fernández González,IIS,2009,Pachuca,Hgo,10-Dec-94,M,5,,
752208,Cecilia Aramburu Hernandez,LAF,2008,Zacatecas,Zac,28-Jan-94,F,7,,
867685,Alejandro Jorge Treviño Martínez,LIN,2011,Villahermosa,Tab,31-Aug-93,M,7,,
963126,Benito Garza Aramburu,IIS,2009,Tijuana,BC,7-Jun-94,M,6,,
550509,Manuel Alberto Villarreal Zárate,LCPF,2009,Minatitlán,Ver,8-Jun-95,M,4,,
1076144,Humberto Ochoa González,LIN,2010,Monterrey,NL,19-Dec-93,M,6,,
538467,Rafael Cárdenas Zabaleta,LIN,2012,Minatitlán,Ver,4-Jun-93,M,8,,
866379,Benito Ochoa González,IQA,2008,Monterrey,NL,25-Dec-93,M,7,,
523057,Daniel Martínez Cárdenas,LAF,2011,Tapachula,Chis,8-Dec-93,M,6,,
865177,Ludivina Pamela Zabaleta Azcúnaga,LAF,2011,Monterrey,NL,26-May-95,F,5,,
532700,Benito Fernando Garza García,IIS,2008,Saltillo,Coah,4-Mar-94,M,6,,
629882,Mariángela Catalina Navarro Rodríguez,LAF,2011,Monterrey,NL,30-Dec-93,F,6,,
924406,Laura Montserrat Treviño Juárez,LAF,2011,León,Gto,26-Mar-93,F,8,,
698137,Jorge Enrique Treviño Basaguren,LAF,2010,Tijuana,BC,7-Dec-94,M,5,,
635493,Berenice Graciela Arizmendi Goicoetxea,LIN,2010,Manzanillo,Col,2-Mar-95,F,5,,
655096,Horacio Manuel Salaverri Garza,LCPF,2011,Monterrey,NL,26-Sep-92,M,8,,
758019,Nicolás Aristegui Basaguren,IMT,2012,Monterrey,NL,19-Jul-94,M,6,,
839565,José González Rodríguez,LAF,2012,Puebla,Pue,9-Aug-94,M,7,,
686514,Carlos González Fernández,LED,2013,Monterrey,NL,5-Feb-95,M,4,,
405044,Jorge Navarro Azcúnaga,LIN,2010,Monterrey,NL,11-Jul-94,M,6,,
1036910,Alberto Antonio Lozano Arizmendi,IIS,2011,Los Mochis,Sin,23-Sep-93,M,7,,
536794,Catalina Hernandez Etxeberría,LEM,2013,Tampico,Tamps,25-Jan-93,F,9,,
1033164,Jorge Humberto Basaguren Urrutia,LAF,2013,Acapulco,Gro,10-Aug-93,M,9,,
930850,Jorge Zárate Arizmendi,IQA,2012,Tampico,Tamps,28-Apr-94,M,6,,
571125,Esther Graciela Urrutia González,LAF,2012,Monterrey,NL,30-Jun-94,F,6,,
584974,Fátima Treviño Zabaleta,LAF,2009,Monterrey,NL,6-Jun-95,F,5,,
1132307,Priscila Alejandra Rodríguez Villarreal,LED,2011,Monterrey,NL,21-Apr-93,F,8,,
676908,Jorge Daniel Goicoetxea García,IMT,2009,Manzanillo,Col,21-Feb-94,M,7,,
980475,Nicolás Navarro Goicoetxea,IMT,2008,Morelia,Mich,12-Dec-94,M,4,,
580295,Oscar Rodolfo Zárate Juárez,IMT,2010,Acapulco,Gro,13-Dec-94,M,4,,
1138510,Andrea María Zabaleta Goicoetxea,LED,2008,Tlaxcala,Tlax,1-Jul-95,F,4,,
406950,Ruth Daniela García Eskauriatza,LAF,2008,Monterrey,NL,2-Nov-94,F,4,,
554167,Luis Juárez Cárdenas,LIN,2013,Monterrey,NL,13-Jun-93,M,8,,
576681,José Etxeberría Zárate,LAF,2010,Monterrey,NL,2-Jun-95,M,5,,
609934,Ángel Aristegui Martínez,LED,2008,Morelia,Mich,26-Aug-92,M,9,,
1055938,Enrique Antonio Ibarguengoitia González,IQA,2010,Tuxpan,Ver,10-Jun-95,M,4,,
579908,Mario Garza Goicoetxea,IQA,2013,Durango,Dgo,28-Jun-95,M,4,,
433913,Roberto Rodrigo Juárez Rodríguez,LCPF,2010,Manzanillo,Col,7-Jul-95,M,5,,
676675,Gabriela Daniela Etxeberría Etxeberría,LCPF,2009,Tlaxcala,Tlax,16-Apr-95,F,4,,
658128,Anahí Sandra Martínez Juárez,LEM,2011,Mazatlán,Sin,26-Jun-95,F,4,,
783518,Ludivina Diana Aristegui Aristegui,IIS,2009,Monterrey,NL,16-Oct-92,F,8,,
895204,Enrique Oscar Eskauriatza González,LAF,2010,Monterrey,NL,13-Sep-92,M,8,,
1147698,Elena Teresa Etxeberría Garza,LED,2013,Zacatecas,Zac,7-Feb-95,F,4,,
823196,Adelaida Catalina Salaverri Ochoa,LCPF,2010,Orizaba,Ver,2-Aug-93,F,9,,
678160,Pablo Aristegui Ibarguengoitia,LIN,2012,Monterrey,NL,28-Jan-95,M,5,,
861424,Fátima Carmen Juárez Hernandez,LEM,2009,Acapulco,Gro,5-Nov-93,F,6,,
507413,Gabriel Horacio Aristegui Villarreal,IQA,2009,Monterrey,NL,23-Jul-93,M,9,,
856114,Montserrat García Martínez,LIN,2009,Cuernavaca,Mor,1-Sep-93,F,7,,
928697,Benito Francisco Lozano Basaguren,LEM,2010,Mexicali,BC,11-Jan-95,M,4,,
775683,Manuel Lozano Cárdenas,LIN,2010,Culiacán,Sin,7-Mar-94,M,6,,
751237,Ricardo Manuel Aristegui Urrutia,LIN,2011,Monterrey,NL,29-Sep-93,M,7,,
948454,Erika Daniela Treviño Arizmendi,LEM,2009,Morelia,Mich,14-Jul-94,F,6,,
1106239,Jorge José García Salaverri,IQA,2009,Mazatlán,Sin,15-Nov-92,M,8,,
801593,Roberto Ochoa Aramburu,IMT,2008,Pachuca,Hgo,24-Apr-94,M,6,,
521220,Sofía Priscila Lozano González,LCPF,2011,Durango,Dgo,13-Sep-92,F,8,,
784989,César Andrés Arizmendi Martínez,LAF,2011,Monterrey,NL,29-Nov-94,M,5,,
645607,Gerardo Basaguren Urrutia,LAF,2011,Tuxpan,Ver,13-May-94,M,7,,
465809,Gerardo Sánchez González,LED,2009,Orizaba,Ver,31-Jul-93,M,8,,
610473,Marián Rodríguez Fernández,IMT,2013,Mérida,Yuc,2-Jun-95,F,4,,
780104,Nadia García Zárate,LAF,2012,Guanajuato,Gto,8-Oct-94,F,4,,
367438,Ruth Elena Ochoa Hernandez,IIS,2009,Monterrey,NL,24-Sep-93,F,6,,
566913,Andrés Alejandro Arizmendi Zárate,LAF,2013,Monterrey,NL,2-Jul-95,M,4,,
495586,Diana Silvia Arizmendi Navarro,LAF,2011,Tuxpan,Ver,6-Nov-93,F,6,,
466301,Antonio Arturo Azcúnaga Navarro,LAF,2011,Minatitlán,Ver,4-Aug-93,M,8,,
685264,David Martínez Zárate,LCPF,2009,Toluca,Edomex,20-Jan-93,M,8,,
1023507,Roberto Jorge Sánchez Zabaleta,LED,2012,Chihuahua,Chih,14-Jul-95,M,4,,
725845,Daniela Garza García,IIS,2011,Monterrey,NL,15-Feb-95,F,4,,
432310,Marco Basaguren Navarro,LAF,2012,León,Gto,14-Nov-94,M,4,,
461507,Catalina Garza Lozano,LAF,2009,Veracruz,Ver,19-Feb-95,F,4,,
541396,Rafael Ochoa Cantú,LEM,2010,Orizaba,Ver,3-Sep-94,M,4,,
706307,Arturo Fernando Aristegui Treviño,LAF,2009,Puebla,Pue,2-May-95,M,4,,
962390,Daniel Enrique Juárez Aramburu,LAF,2012,Monterrey,NL,22-Sep-93,M,6,,
923887,Roberto Rodríguez Villarreal,LAF,2010,Morelia,Mich,21-Feb-95,M,5,,
1094345,Alejandra Valeria Sánchez Cantú,LAF,2013,Monterrey,NL,24-Dec-94,F,5,,
887424,Fernando Etxeberría Lozano,IQA,2013,Minatitlán,Ver,2-Mar-95,M,4,,
518431,Berenice Catalina Juárez Ochoa,IIS,2010,Durango,Dgo,14-Apr-95,F,5,,
690270,Benito Nicolás Garza Sánchez,LIN,2008,Monterrey,NL,24-Sep-94,M,4,,
1046287,Andrés Rodrigo Basaguren Villarreal,LAF,2013,Monterrey,NL,28-Dec-93,M,7,,
1125393,Alejandra Giseel Lozano García,IMT,2011,Tapachula,Chis,20-Nov-93,F,6,,
1117070,Mario Fernando González Garza,IIS,2012,Pachuca,Hgo,6-Dec-92,M,9,,
907213,Alberto Aristegui Navarro,IMT,2010,Veracruz,Ver,26-Jun-95,M,4,,
1144482,Diana Paola Sánchez Arizmendi,LEM,2009,Saltillo,Coah,1-Nov-92,F,8,,
738003,Alberto Juárez Fernández,IIS,2008,Hermosillo,Son,16-Nov-93,M,7,,
868173,Mario Navarro Goicoetxea,LEM,2009,Pachuca,Hgo,25-Aug-93,M,6,,
1009727,Manuel Enrique González Ochoa,IQA,2012,Mérida,Yuc,7-Jul-95,M,5,,
870850,Elena Ochoa Hernandez,LED,2010,Durango,Dgo,3-Oct-92,F,8,,
558721,Luis Oscar Villarreal Garza,IIS,2012,Pachuca,Hgo,2-Aug-92,M,10,,
1023792,Ernesto González Zárate,LAF,2012,Tlaxcala,Tlax,21-Sep-94,M,4,,
570522,Mariángela Leticia Villarreal Juárez,IQA,2013,Culiacán,Sin,15-May-93,F,9,,
1052874,Nidia Arizmendi Zárate,LIN,2008,Monterrey,NL,25-Jan-94,F,6,,
790800,Teresa Treviño Arizmendi,IMT,2011,Chihuahua,Chih,28-Jul-94,F,7,,
352511,Ruth Berenice Eskauriatza Fernández,LCPF,2012,Saltillo,Coah,22-Feb-94,F,6,,
393830,Enrique David Hernandez Zabaleta,IMT,2008,Monterrey,NL,7-Feb-95,M,4,,
837280,Arturo Cárdenas Etxeberría,LAF,2012,Guanajuato,Gto,20-Sep-94,M,4,,
922784,Carmen Zabaleta Fernández,LEM,2011,Manzanillo,Col,21-Jun-94,F,7,,
745468,Cecilia Elena Azcúnaga Fernández,IQA,2013,Zacatecas,Zac,1-Sep-93,F,6,,
1118631,Carlos Gonzalo Villarreal Goicoetxea,IIS,2009,Pachuca,Hgo,5-Feb-94,M,6,,
905337,Nicolás Rodríguez García,LIN,2013,Zacatecas,Zac,11-Mar-94,M,6,,
985665,Marián María Aramburu Lozano,LAF,2013,Tlaxcala,Tlax,7-Dec-92,F,8,,
1042083,Jorge Urrutia Lozano,LAF,2011,Culiacán,Sin,20-Apr-93,M,8,,
939822,Gerardo Jorge Salaverri González,LAF,2011,Monterrey,NL,5-Jan-95,M,5,,
364298,Laura Diana Navarro Hernandez,LAF,2013,Zacatecas,Zac,13-Sep-93,F,6,,
862644,Paola Giseel Fernández Goicoetxea,LAF,2009,Monterrey,NL,22-Dec-93,F,7,,
728517,David Eskauriatza Cárdenas,LED,2013,Monterrey,NL,1-Mar-94,M,7,,
479641,Rafael Zabaleta Etxeberría,IQA,2010,Monterrey,NL,17-Nov-93,M,6,,
648695,Catalina Adelaida Urrutia Navarro,LAF,2010,Mexicali,BC,14-Jul-93,F,8,,
370800,Nicolás Azcúnaga Martínez,LEM,2011,Tampico,Tamps,15-May-93,M,8,,
733881,Gabriela Arizmendi Ochoa,LAF,2010,Pachuca,Hgo,15-Mar-95,F,4,,
787220,Priscila Mariángela Cantú Basaguren,LED,2013,Monterrey,NL,8-Jul-93,F,8,,
469824,Nidia Dafne Zabaleta Cárdenas,LAF,2010,Monterrey,NL,16-Jan-93,F,8,,
597080,César Arizmendi Aramburu,IQA,2012,Tampico,Tamps,28-Feb-94,M,6,,
840056,Andrea Fernández Cárdenas,LAF,2012,Orizaba,Ver,7-Nov-92,F,8,,
867231,Arturo Arturo Treviño Salaverri,LED,2011,Monterrey,NL,27-Dec-92,M,8,,
790043,Benito Eskauriatza Fernández,LAF,2011,Monterrey,NL,5-Jan-94,M,6,,
531639,Andrés Navarro Villarreal,LIN,2008,Monterrey,NL,26-Aug-94,M,4,,
622349,María Leticia Eskauriatza González,IIS,2012,Villahermosa,Tab,14-Mar-95,F,4,,
896153,Fátima Basaguren Hernandez,LAF,2013,Los Mochis,Sin,24-Mar-95,F,4,,
542097,María Aristegui González,LAF,2013,Monterrey,NL,3-Jun-95,F,4,,
625448,Gonzalo Cárdenas González,LAF,2008,Pachuca,Hgo,10-Apr-95,M,4,,
802620,Berenice Laura Ibarguengoitia Zabaleta,IMT,2013,Saltillo,Coah,13-Nov-93,F,6,,
765831,Sandra Basaguren Azcúnaga,LAF,2008,Toluca,Edomex,6-Jun-95,F,4,,
429201,Ruth Carmen Sánchez Etxeberría,IMT,2008,Tlaxcala,Tlax,24-Jan-93,F,9,,
352491,Paola Etxeberría Treviño,IQA,2013,Monterrey,NL,2-Sep-93,F,6,,
434343,Marco Navarro Azcúnaga,LEM,2011,Orizaba,Ver,6-Jul-95,M,5,,
467433,Anahí Laura Aristegui Eskauriatza,LCPF,2009,Monterrey,NL,18-May-95,F,4,,
790396,Alejandra Urrutia Aramburu,IQA,2013,Saltillo,Coah,25-Jan-95,F,4,,
586907,Benito Treviño Cantú,LAF,2013,Hermosillo,Son,1-Sep-93,M,7,,
353746,Enrique Gerardo Urrutia Navarro,LAF,2011,Toluca,Edomex,17-Jul-94,M,6,,
1026531,Fernando Daniel Treviño Etxeberría,LAF,2012,Monterrey,NL,23-Dec-94,M,4,,
1037850,Priscila Teresa Salaverri Arizmendi,LED,2009,Tlaxcala,Tlax,15-Jul-95,F,5,,
440391,Sandra Esther Zabaleta Garza,IQA,2012,Monterrey,NL,4-Dec-93,F,6,,
475208,Jorge Gerardo González Rodríguez,LED,2011,Toluca,Edomex,22-May-93,M,8,,
898919,Nidia Salaverri Arizmendi,IIS,2008,Monterrey,NL,11-Sep-94,F,4,,
1113052,Catalina Leticia Aramburu Ibarguengoitia,LAF,2010,Minatitlán,Ver,29-Dec-93,F,6,,
1017255,Arturo Antonio Ibarguengoitia Rodríguez,IMT,2011,Cuernavaca,Mor,5-Oct-94,M,4,,
1008563,Michelle Paola Azcúnaga Zárate,LED,2011,Minatitlán,Ver,5-May-94,F,6,,
856681,Marco Eskauriatza Ibarguengoitia,LEM,2013,Minatitlán,Ver,2-Dec-94,M,5,,
961463,Karla Dafne Hernandez González,LAF,2009,Cuernavaca,Mor,25-Oct-92,F,9,,
1020724,Elisa Montserrat Hernandez Salaverri,LCPF,2009,Morelia,Mich,12-Sep-93,F,7,,
384230,Ernesto Carlos Eskauriatza Azcúnaga,LAF,2008,Los Mochis,Sin,16-Sep-92,M,8,,
958689,Rafael Lozano García,IQA,2011,Monterrey,NL,14-Apr-95,M,5,,
365419,Ricardo Fernández Salaverri,IIS,2012,Monterrey,NL,16-Aug-93,M,7,,
1127626,Gerardo Ochoa Ibarguengoitia,LED,2010,Veracruz,Ver,13-Apr-93,M,8,,
511409,Laura Goicoetxea Navarro,LED,2009,Veracruz,Ver,13-Dec-92,F,8,,
744564,Antonio Urrutia Azcúnaga,LAF,2011,Monterrey,NL,16-Mar-93,M,8,,
830183,Giseel Mariángela Sánchez Villarreal,IIS,2008,Monterrey,NL,15-Jun-94,F,6,,
830146,José Andrés Cárdenas Aristegui,LED,2008,León,Gto,7-Mar-93,M,9,,
895763,José Urrutia González,IMT,2013,Saltillo,Coah,23-Apr-93,M,9,,
916816,Fátima Villarreal Zabaleta,IMT,2012,Mérida,Yuc,10-May-93,F,9,,
453331,Diana Sánchez Azcúnaga,LAF,2009,Monterrey,NL,5-Oct-92,F,8,,
559644,José Ricardo Ochoa Azcúnaga,IMT,2011,Culiacán,Sin,14-Nov-92,M,8,,
540393,Arturo Manuel Aristegui Ibarguengoitia,LEM,2012,Culiacán,Sin,29-Jun-95,M,4,,
575833,Fátima Adelaida Navarro Cárdenas,IQA,2008,Zacatecas,Zac,2-Mar-93,F,8,,
1127252,Ludivina Priscila Basaguren Cárdenas,IQA,2009,Durango,Dgo,2-Oct-92,F,9,,
450446,Mario Rodolfo Salaverri Villarreal,LEM,2012,Monterrey,NL,5-May-95,M,5,,
420697,Valeria González Aristegui,LEM,2009,Culiacán,Sin,8-Mar-94,F,6,,
823556,Giseel Cantú Navarro,LAF,2008,Monterrey,NL,25-Jan-93,F,8,,
968900,Montserrat Villarreal Salaverri,LIN,2012,Veracruz,Ver,16-Mar-94,F,6,,
405144,Priscila Azcúnaga Ibarguengoitia,LCPF,2011,Culiacán,Sin,22-Nov-93,F,6,,
760140,Catalina Leticia Sánchez González,LIN,2008,Monterrey,NL,5-Feb-95,F,4,,
564211,Nicolás Andrés Urrutia Azcúnaga,LCPF,2008,León,Gto,3-Jun-93,M,8,,
897104,Gema Sánchez Villarreal,LAF,2008,León,Gto,27-Aug-93,F,6,,
1067067,Cecilia Deyanira Azcúnaga Sánchez,LEM,2012,Orizaba,Ver,8-Feb-93,F,8,,
580279,Ruth Ludivina Lozano Treviño,IMT,2012,Orizaba,Ver,10-Jun-93,F,8,,
683547,Gabriela Fátima Ibarguengoitia Zárate,LAF,2013,Puebla,Pue,18-Mar-95,F,4,,
585815,Pablo Hernandez Aramburu,IIS,2008,Toluca,Edomex,10-May-95,M,4,,
804356,Arturo Marco Ochoa Rodríguez,LCPF,2013,Mérida,Yuc,12-Sep-93,M,6,,
819245,Alejandra Teresa Aristegui González,LIN,2009,Monterrey,NL,24-Mar-95,F,4,,
566626,Alejandra Aristegui Villarreal,LAF,2010,Culiacán,Sin,6-Dec-94,F,5,,
379992,Roberto Enrique Navarro Ochoa,LAF,2008,Villahermosa,Tab,24-Nov-94,M,4,,
707068,Alejandra Treviño Aristegui,LEM,2009,Monterrey,NL,23-Dec-93,F,6,,
409889,Pablo Eskauriatza Aramburu,LAF,2012,Monterrey,NL,29-Nov-94,M,5,,
807699,Anahí Esther Fernández Navarro,LCPF,2012,Chihuahua,Chih,25-Jun-95,F,4,,
403086,Valeria Leticia Villarreal Villarreal,LED,2008,Tuxpan,Ver,25-Jul-93,F,8,,
1132821,Michelle Ochoa Urrutia,LEM,2009,Orizaba,Ver,13-Oct-94,F,4,,
430587,Sofía Aramburu Cantú,LAF,2012,Zacatecas,Zac,28-Feb-94,F,6,,
398205,Elena Diana Zabaleta Fernández,LEM,2008,Monterrey,NL,8-Apr-93,F,8,,
917919,Dafne Salaverri Villarreal,LAF,2008,Pachuca,Hgo,20-Sep-92,F,8,,
724874,Silvia Ibarguengoitia Zabaleta,LAF,2010,Los Mochis,Sin,2-Dec-92,F,8,,
549183,Teresa Sánchez Treviño,LEM,2012,Tuxpan,Ver,20-Jan-95,F,4,,
942907,Berenice Dafne Azcúnaga Navarro,IMT,2009,Monterrey,NL,27-Mar-95,F,4,,
451560,Ángel Goicoetxea Ibarguengoitia,LEM,2011,Tapachula,Chis,28-Apr-93,M,8,,
847231,Mario Eskauriatza Salaverri,IQA,2009,Monterrey,NL,4-Oct-93,M,7,,
405278,Sandra Fernández Cantú,IQA,2011,Manzanillo,Col,7-Jun-95,F,4,,
681832,Gerardo Gonzalo González Aristegui,LIN,2008,Monterrey,NL,3-Jul-95,M,4,,
958670,Daniel Aristegui Martínez,LAF,2011,Monterrey,NL,9-May-94,M,6,,
890450,Alexia Etxeberría Sánchez,IQA,2010,Villahermosa,Tab,26-Jul-92,F,10,,
482440,Alejandro Navarro Azcúnaga,LEM,2012,Minatitlán,Ver,5-Jan-94,M,7,,
928983,Ruth Elisa Arizmendi Salaverri,IQA,2012,Durango,Dgo,5-Aug-94,F,6,,
771314,Francisco Urrutia Zárate,LEM,2013,Monterrey,NL,1-Mar-93,M,8,,
492196,Ricardo Martínez Villarreal,IMT,2009,Tijuana,BC,23-May-93,M,8,,
877324,Ángel Goicoetxea Ibarguengoitia,LCPF,2008,León,Gto,4-Nov-93,M,6,,
528766,Silvia González Treviño,LCPF,2011,Monterrey,NL,1-Jan-94,F,6,,
909859,Enrique Ibarguengoitia Goicoetxea,IMT,2012,Villahermosa,Tab,17-Apr-94,M,6,,
795314,Fátima María Cárdenas Aramburu,LAF,2013,Mazatlán,Sin,21-Sep-92,F,8,,
420190,Francisco Ernesto Ibarguengoitia Cantú,IQA,2008,Mazatlán,Sin,18-Jan-94,M,6,,
1019607,Nicolás Ángel Zabaleta Etxeberría,IMT,2013,Tuxpan,Ver,25-Sep-93,M,6,,
380954,Fernando Luis Aramburu Juárez,LAF,2010,Tapachula,Chis,1-Jan-93,M,9,,
605043,Ernesto Juárez Ochoa,LAF,2011,Zacatecas,Zac,23-Mar-95,M,4,,
526161,Manuel Sánchez Salaverri,LED,2008,Puebla,Pue,1-Jan-94,M,6,,
714770,Mario Pablo Ibarguengoitia Rodríguez,LAF,2008,Culiacán,Sin,31-Oct-94,M,4,,
466335,Elisa González Azcúnaga,IIS,2009,Durango,Dgo,28-Jul-93,F,8,,
870706,Carolina Juárez Salaverri,IMT,2009,Manzanillo,Col,21-Dec-93,F,6,,
414094,Alberto Fernández Aristegui,LIN,2010,Monterrey,NL,27-Mar-94,M,6,,
823912,Alejandra Ochoa Martínez,IIS,2010,Minatitlán,Ver,26-Mar-95,F,5,,
436785,Ernesto Rafael Fernández Fernández,LAF,2009,Toluca,Edomex,26-Dec-94,M,4,,
762898,José Sánchez Azcúnaga,LCPF,2008,Monterrey,NL,1-Dec-92,M,8,,
981141,Montserrat Montserrat Azcúnaga Lozano,IMT,2011,Monterrey,NL,21-Apr-95,F,4,,
784902,Adelaida Graciela Aristegui Salaverri,LIN,2009,Los Mochis,Sin,8-Aug-94,F,6,,
1110122,Giseel Rodríguez Treviño,LAF,2012,León,Gto,28-Dec-94,F,5,,
1019484,Ángel Manuel Aristegui Aramburu,IMT,2009,Minatitlán,Ver,6-Sep-93,M,7,,
820191,Pablo Cárdenas Zárate,LAF,2010,Monterrey,NL,15-Feb-95,M,5,,
554986,Daniel Horacio García Hernandez,IMT,2010,Veracruz,Ver,11-Mar-94,M,7,,
788671,Paola Villarreal Navarro,LIN,2013,Monterrey,NL,27-Oct-92,F,8,,
755260,Anahí Andrea Ibarguengoitia García,LAF,2008,Tampico,Tamps,24-May-93,F,9,,
989637,Humberto Humberto Salaverri Arizmendi,LCPF,2011,Tampico,Tamps,19-Jan-93,M,8,,
353577,Luis Andrés Goicoetxea Azcúnaga,LAF,2009,Monterrey,NL,19-May-95,M,4,,
411976,Alejandra Basaguren Juárez,LAF,2008,Mazatlán,Sin,9-May-93,F,8,,
867389,Marissa Alexia Villarreal Cantú,LIN,2013,Veracruz,Ver,3-Aug-94,F,6,,
460022,Berenice Fátima Etxeberría González,LEM,2008,León,Gto,6-Oct-93,F,6,,
1081660,Marco Horacio Cantú Sánchez,LAF,2009,Chihuahua,Chih,8-Nov-93,M,6,,
963231,Rafael Villarreal González,IIS,2013,León,Gto,6-Oct-94,M,5,,
1031249,Roberto Pablo Martínez Martínez,LAF,2012,Monterrey,NL,31-Jul-93,M,8,,
856414,Arturo Hernandez Eskauriatza,IQA,2013,Monterrey,NL,28-Sep-94,M,4,,
401205,Benito Alberto Rodríguez Hernandez,LAF,2012,Manzanillo,Col,8-Apr-93,M,8,,
639872,Pablo Alberto Urrutia Arizmendi,LEM,2010,Monterrey,NL,24-Jun-95,M,4,,
1091444,Benito Fernando Sánchez Fernández,LCPF,2011,Veracruz,Ver,20-Mar-94,M,7,,
609299,Gema Aristegui Rodríguez,LAF,2010,Zacatecas,Zac,28-Oct-94,F,4,,
764278,Erika Sandra Fernández Rodríguez,LAF,2009,Monterrey,NL,29-Oct-92,F,8,,
540765,Michelle Aristegui Treviño,LIN,2008,Veracruz,Ver,10-Jul-95,F,4,,
1023108,Andrés Ángel Hernandez Sánchez,IIS,2012,Mexicali,BC,19-Nov-93,M,6,,
625124,Ricardo Aristegui Urrutia,LEM,2013,Villahermosa,Tab,5-Nov-94,M,4,,
994148,Paola Zárate Goicoetxea,LAF,2008,Monterrey,NL,24-Jul-92,F,11,,
826438,Andrés Roberto Aramburu Ibarguengoitia,LIN,2011,Durango,Dgo,15-Jan-94,M,6,,
633668,Fernando Cárdenas Aristegui,LIN,2011,Guanajuato,Gto,11-Apr-95,M,4,,
806268,Daniel Enrique Hernandez Juárez,LIN,2013,Monterrey,NL,17-Feb-95,M,4,,
1122929,Gerardo Zárate Salaverri,LAF,2013,Monterrey,NL,8-May-94,M,6,,
997617,Fernando Rodríguez Zárate,LIN,2011,Tijuana,BC,23-Jun-94,M,7,,
480931,Ernesto Lozano Arizmendi,LCPF,2012,Tlaxcala,Tlax,3-Nov-93,M,6,,
359943,Horacio Antonio Juárez Cárdenas,LAF,2011,Tijuana,BC,16-Aug-94,M,5,,
693258,Gabriela Elena Juárez Rodríguez,LAF,2011,Tampico,Tamps,19-Dec-93,F,6,,
496180,Oscar David Urrutia Zabaleta,LAF,2013,Manzanillo,Col,10-Nov-94,M,4,,
546649,Jorge Carlos Villarreal Garza,LCPF,2008,Monterrey,NL,5-Oct-92,M,9,,
986457,Fátima Garza Zárate,LEM,2013,Durango,Dgo,30-Jun-95,F,4,,
780066,Gonzalo Andrés Navarro Sánchez,IIS,2013,Villahermosa,Tab,5-Jan-95,M,4,,
1091102,Francisco David Ochoa Salaverri,IMT,2009,Mazatlán,Sin,7-Dec-94,M,4,,
1059954,Esther Rodríguez Fernández,LCPF,2009,Morelia,Mich,29-Mar-93,F,9,,
482606,Leticia Hernandez Ochoa,LED,2011,Mazatlán,Sin,6-Dec-92,F,8,,
1041135,Adelaida Fernández Sánchez,LCPF,2008,Tapachula,Chis,9-Jul-94,F,6,,
722203,Ricardo Rodrigo Ochoa Ibarguengoitia,LED,2011,Mérida,Yuc,12-May-95,M,4,,
503501,Antonio Juárez Garza,IIS,2009,León,Gto,28-Dec-92,M,8,,
537011,Jorge Urrutia Fernández,IIS,2012,Tijuana,BC,5-Feb-93,M,9,,
